非此即彼	以偏概全	心理过滤	否定正面思考	读心术	先知错误	放大	情绪化推理	应该式	乱贴标签	罪责归己	罪责归他	内容
0	0	0	0	0	0	0	0	0	1	0	0	晚安 可惜我是一个网络乞丐 没有尊严的网络乞丐
0	1	0	0	0	0	0	0	0	0	0	0	我分手了 又被抛弃了 从来就没被坚定选择过 什么事都不顺心 没有真心朋友
0	0	0	0	0	1	0	0	0	0	0	0	父母只不过时时刻刻想着嫁人的事，可是连活都不想了，还会想着别的事吗
0	0	0	0	0	0	0	0	0	1	0	0	我就是这样的人 敏感 缺爱 经常瞎想
0	0	0	0	0	0	0	0	0	0	1	0	是我自己把路走成这样的，世间有人有梦想也在为此努力，而我只是度日如年。
0	0	0	0	0	0	0	0	0	1	0	0	我太胆小了
0	0	0	0	0	1	0	0	0	0	0	0	世界越来越糟糕,不会变好了
0	0	0	0	0	1	0	0	0	0	0	0	暖阳再也不会来。
0	0	0	0	0	1	0	0	0	1	0	0	很想要有人抱团取暖，但是我的占有欲会让它变质，没有人会接受这么糟糕的我，要是世界上有另一个我就好了
0	0	0	0	0	0	0	0	0	1	0	0	我太糟糕了
0	0	1	0	0	0	1	0	0	0	0	0	饭，好久不见。我想和他分手了。我不知道该如何处置自己了。怎么办啊，我好想和他吵架啊。
0	0	0	0	0	0	0	0	0	1	0	0	真是糟糕的人生…好死不如赖活不适合我,反过来刚好
0	0	0	0	0	0	0	0	0	1	0	0	我知道我很无趣,
0	0	0	0	0	0	0	0	0	1	1	0	好吧 说什么都没有用了 是我无能才让这个家庭走到了今天这一步
0	0	0	0	0	0	0	0	0	1	0	0	幼稚 恶心
0	0	0	0	0	0	0	0	0	1	0	0	我确实是一无是处的垃圾
0	0	0	0	0	0	0	0	0	1	0	0	辞职了 终于可以回去做一个废人了
0	1	0	0	0	0	0	0	0	1	1	0	我已经解释到无力，我不想说了，真的，很难过啊！大概我就是个愚昧的人，可我为什么会是个人？为什么非得是我？这世界创造了我，却无时无刻不在嘲笑我，我也很讨厌自己，我为什么还没有死？他们看着我难过，我很羞耻！我听着指责，对不起，是我的错，是我想太多才会抑郁，我很抱歉，可是我真的控制不了
0	0	0	0	0	0	0	0	0	1	0	0	躁郁,焦躁,抑郁,人际关系敏感,暴力倾向,我受够了,我对自己的厌恶到了极致。
0	0	0	0	0	0	0	0	0	1	0	0	生活很美好 是我太糟糕
0	0	0	0	0	0	1	0	0	0	0	0	大概165的男的不配拥有爱情吧,我已经很温柔的活着了
0	1	0	0	0	1	0	0	0	0	0	0	这一切真的是恶性循环，只会让我更加绝望
0	0	0	0	0	1	0	0	0	0	0	0	觉得自己好像不配活着,为什么就觉得自己怎么都过不好人生呢
0	0	0	0	0	0	0	0	0	1	0	0	我实在太糟糕了
0	0	0	0	0	0	0	0	0	1	0	0	我也觉着我好失败
0	0	0	0	0	1	0	0	0	0	0	0	没有人爱我
0	0	0	0	1	0	0	0	0	0	0	0	就连别人叹一口气;;我也会往心里去
0	0	0	0	0	0	0	0	0	1	0	0	我也想一個人強大,可光是前三個字就已經快讓我死亡了,我真的是個垃圾吧
0	0	0	0	1	0	0	0	0	0	0	0	我的同事可能会觉得我阴郁吧，看起来奇奇怪怪的样子
0	0	0	0	0	0	0	0	0	1	0	0	我一边哭一边打字 我不知道生活的意义 我找不到自己的价值 我觉得自己是个累赘 不被任何人需要
0	0	0	0	0	0	0	0	0	1	0	0	好难,我像个弱智,我不能继续活下去了
0	0	0	0	0	1	0	0	0	0	0	0	曾经自律的我..现在真的是混吃等死。重度抑郁上不了学。高三了,人生真的就要完了吗?...那些曾经追求的美好...我真的做不到...
0	0	0	0	0	0	0	0	0	1	0	0	你看我,真他妈贱。
0	0	0	0	0	0	0	0	0	1	0	0	我太差了
0	0	0	0	0	0	0	0	0	1	0	0	大家都一样糟糕
0	0	0	0	0	0	0	0	0	1	0	0	是我很垃圾
0	0	0	0	0	1	0	0	0	1	0	0	我这么无趣 没人想跟我聊天
0	0	0	0	0	0	0	0	0	1	0	0	变得多疑敏感 越来越不像自己
0	0	0	0	0	1	0	0	0	1	0	0	会有人喜欢我吗?永远不会的,只会远离我,毕竟我是个喜欢自残的变态
0	0	0	0	0	0	0	0	0	1	0	0	我太没用了
0	0	0	0	0	0	0	0	0	1	0	0	今年遇见了喜欢的人,但是我并不开心,我越来越来糟糕了,一切都在失控,我好想死但又不敢,没有人能带我离开,他也不行
0	0	1	0	0	0	1	0	0	0	0	0	感觉自己不会开车;;简直不配活在这个世界上;;;因为不会开车;;我每天都在依赖别人;;感觉自己有种低人一等的感觉;;感觉自己也活不久了;;随便吧;;说不定哪天就over了
0	0	0	0	0	1	0	0	0	0	0	0	深夜崩溃这不是常有的事儿吗？我在矫情什么？爱别离意难平 所有的一切都在折磨着我，不止在折磨我还折磨着世人 为什么要有感情呢，七情六欲 四识五感呢 死了不好吗
0	0	0	0	0	0	0	0	0	1	0	0	一个不负责任的人,不敢死,真可笑,想死却不敢死在父母之前,我真的窝囊,我有时候觉得自己真的很可笑
0	0	0	0	0	1	0	0	0	0	0	0	没人会真正在意你过得好不好过得开不开心
0	0	0	0	0	0	0	0	0	1	0	0	我每天都像疯子般活着,你猜我开不开心啊
0	0	0	0	0	0	0	0	0	1	0	0	我是个怂货 自杀总是下不去狠手
0	0	0	0	0	1	0	0	0	0	0	0	所以和抑郁症谈恋爱是无法完全开心的吧
0	0	0	0	0	0	0	0	0	1	0	0	如果死掉可以不再痛苦,死多么诱人,我不想纠结我的痛苦有无意义了,很累啊,真的很累,我就是没用,你说这些事是一点小事也好,我真的承受不了
0	0	0	0	0	1	0	0	0	0	0	0	我这个人什么都不是,没脑子,没钱,也没有未来
0	0	0	0	0	0	0	0	0	1	0	0	(真奇怪 总想路过一个在哭的女孩子 总想抱住她 可能我太沙雕了所以从来不敢多哭 可如果你哭 我一定会抱住你啊
0	0	0	0	0	1	0	0	0	0	0	0	我这辈子都不会好了 是我脑子笨 学不过人家
0	0	0	0	0	0	0	0	0	1	0	0	我软弱无能,腼腆胆怯,虚弱嫉妒,伪善虚伪,自私自利,敏感却有可笑的自尊,鄙视自己又可耻的骄傲着。很想杀掉不堪的我。可是我还得为别人活着。饭饭,你能带我走吗
0	0	0	0	1	0	0	0	0	0	0	0	唉我可太讨厌一起兼职的同一组男生了 冷漠给谁看呢 就因为我不是美女吗 唉 真是让人心寒 我因为这个一点都不想去兼职了 真是让人呕吐
0	0	0	0	0	0	1	0	0	0	1	0	饭饭 对不起 又是心情不好来看你 今天有个重要考试居然忘带身份证 想杀了自己 活该 都是自己造成的后果
0	0	0	0	0	1	0	0	0	0	0	0	没有人能救你
0	0	0	0	0	1	0	0	0	0	0	0	没有人能救我
1	0	0	0	0	0	0	0	0	0	0	0	我无法给别人带来快乐;;所以要一直被人抛弃
0	0	0	0	0	1	0	0	0	0	0	0	我什么都不想要了 我想要的永远都不会有
0	0	0	0	0	1	0	0	0	1	0	0	我一直压抑着自己 只有一个人的时候哭 所以我害怕一个人呆着,最近,真的。 我觉得自己的人生失败透了。 无论爱情友情亲情。 我感觉上帝好像把我生出来耍一样,我总和幸福错过
0	0	0	0	1	0	0	0	0	0	0	0	他不会觉得自己失去了我,他只会觉得解脱了,他只喜欢自由
0	0	0	0	0	0	1	0	0	1	0	0	又胖又丑女孩可能不配活在这个世上
0	0	1	0	0	0	0	0	0	0	0	0	你知道吗？我很羡慕你，我也很想离开这个世界。可是我怕爸爸妈妈没人照顾，也怕爸爸妈妈伤心，如果哈利波特里像艾玛沃特森那样念一段咒语就能把爸爸妈妈的记忆和所有有关孩子的东西删除那也太好了，我真的活不下去了，真想有一场车祸或者意外把我带走啊，我的爸爸妈妈一定要健康长寿啊。
0	0	0	0	1	0	0	0	0	0	0	0	我觉得挺可悲的我觉得身边全是恶意
0	0	0	0	0	1	0	0	0	0	0	0	断断续续吃了一年的药 并没有感觉到好转 好像拆东墙补西墙每段时间都有不同反应 可能真的治不好吧这个病只能控制 我有家族遗传 已经放弃了 得过且过的 挺矛盾
0	0	0	0	0	0	0	0	0	1	0	0	我怎么是这么垃圾一个人 为什么 凭什么是我
0	0	0	0	0	0	0	0	0	1	0	0	生个孩子都像我婆家人 真恶心
0	0	0	0	0	1	0	0	0	0	0	0	我好不起來了
0	0	0	0	0	0	0	0	0	1	0	0	我不好我太不好了
0	0	0	0	0	0	0	1	0	0	0	0	情绪总是莫名低落，时起时伏，我自己也不知道怎么了！好时感觉整个世界都在发光，一点小事兴奋好久，不好时总想哭。我真不知道自己这是怎么了！ 我很不喜欢周围人随时把抑郁这类词语挂在嘴边，可我解决不了自己的问题。总觉得自己熬不过去，不知道怎么了！
0	0	0	0	0	0	0	0	0	1	1	0	明天太阳依旧会升起卑微和渺小在所有面前都微不足道方法方式不对错的终究是我
0	0	0	0	0	1	0	0	0	0	0	0	不想听甜言蜜语 都是骗我的
0	0	0	0	0	0	0	0	0	1	0	0	也许我真的是一个很自私的人,为了不影响喜欢的人,不想再把自己的情绪传播给他,我声声控诉逼他和我分开,然后一个星期之内提离职,为了不影响他的工作,不用分心了。慢慢离开他的生活,希望他往后一切都顺利。
1	0	0	0	0	0	0	0	0	0	0	0	对所有事情都已经绝望
0	0	0	0	0	0	0	0	0	1	0	0	父母离婚11年现在又住到了一起 女方疯狂干涉男方生活平常疯狂给我打电话让我帮她还贷款 刚刚给我打电话说男方把女方打了要报警把男方抓起来 我是他们的孩子 我在这样的母亲陪伴下生活了23年 谈了5年的女友被她搅合黄了 她就像个搅屎棍一样存在于我的生活中 我真的活不下去了
0	0	0	0	0	0	1	0	0	1	0	0	我才糟糕呢,我都不知道干什么,初中学历,长的又不好看又胖,有很多人在背地里说我,嘲笑我
0	0	0	0	0	1	0	0	0	0	0	0	众所周知，没有什么能天长地久
0	0	0	0	0	0	0	0	0	1	0	0	突然觉得这糟糕的人生不想过了
0	0	0	0	0	1	0	0	0	0	0	0	这个世界有时好苍白,我好像永远融入不进去
0	0	0	0	0	0	0	0	0	1	0	0	没有家,没有依靠,没有用
0	0	0	0	0	1	0	0	0	0	0	0	走饭,我觉得自己像这样能与人交流,在外人面前用理智竭力克制戾气假装淡定的日子大概不多了,最近情绪越来越容易激动,刚才甚至因为床单上的褶皱突然爆发,失了理智,差点就用剪刀剪烂了……唉,总觉得自己最后会发展成躁郁症……唉
0	0	0	0	0	0	0	0	0	1	0	0	我是一个懦弱的人 我第一次跟女孩子在一起 我不知道要怎么做 于是我把我自己想要的 我都给她 我想要被疼爱 我就给她很多爱 我想要被偏爱 我就偏爱她一个 她是我抑郁时光里 最后的一缕光
0	0	0	0	0	1	1	0	0	0	1	0	如果我的意识被另一个人取代,无论他是个什么样的人,一定都会让我过得比现在好,同时也一定会比现在这个我更快乐。所以归根究底,错的是我的魂灵,该受苦的也是我的魂灵精神。
0	0	0	0	0	1	0	0	0	0	0	0	美好事物不会发生在我身上的,14年走过来都是坎坷,怎么再往下走啊
0	0	0	0	0	1	0	0	0	1	0	0	要考研了 紧张焦虑 老是被别人影响心情 敏感自卑 我大概没救了吧
0	0	1	0	0	0	0	0	0	0	0	0	走饭，我恋爱了。希望是她，绝望更是她。 我好想逃避，可是老天为什么给我牵挂。 活着太难了。
0	0	0	0	0	0	0	0	0	1	0	0	他让我觉得我好糟 是可以两句话就可以丢掉的人
0	0	0	0	0	1	0	0	0	0	0	0	被莫名其妙的情绪耗费掉太多精力了，真的太累了，做人太难了，看着爱自己，自己爱的都过的不好，才明白善有恶报，恶有善报。
0	0	0	0	0	0	0	0	0	1	0	0	我现在就是个累赘,不想吃药了
0	0	0	0	0	0	0	0	0	1	0	0	人类复杂丑恶又肮脏
0	0	0	0	0	0	0	0	0	1	0	0	我又来了，今天还是不开心呀，从昨天哭到今天，我真软弱！
0	0	0	0	0	1	0	0	0	0	0	0	别等了,再等下去也只有坏事
0	0	0	0	0	0	0	0	0	1	0	0	好累啊,不想努力了,可是我妈妈我弟弟该怎么办,明天继续半死不活,我太懦弱了,太无能了,总是逃避,不想接受现实
0	0	0	0	0	1	0	0	0	0	0	0	真的没有谁能对谁一直的好下去,有也只是想从你身上得到些什么
0	0	0	0	0	0	0	0	0	0	0	1	我恨当初伤害我的那些人。如果有机会好想问问他们这些年有没有过一丝后悔或是愧疚...因为他们我才变成现在这样,自卑害怕到不知道我为什么要继续活着,并且这样的负能量不定时的就会爆发. 如果我不在了,现在的朋友们会不会永远记得我啊
0	0	0	0	0	0	0	0	0	1	0	0	饭饭 我很失败
0	0	0	0	0	0	0	0	0	1	0	0	我可能是废了
0	0	1	0	0	0	0	0	0	0	0	0	现在回头看看 我的人生从一开始就是一部悲剧
0	0	0	0	0	0	0	0	0	1	0	0	我最糟糕了,我什么也做不好
0	0	0	0	0	0	0	0	1	0	0	0	我这种人真不应该活着
0	1	0	0	0	0	0	0	0	1	0	0	其实有时候我真的觉得自己是个累赘，每天除了拖累家人什么都做不了
0	0	0	0	0	0	0	0	0	1	0	0	我很烂烂到底
0	0	0	0	0	0	0	0	0	1	0	0	我没有朋友,没有说话的人,所以总是自言自语,看起来真的很像一个疯子
0	0	0	0	0	0	0	0	0	1	0	0	真好,天又亮了。让我睡着吧,让我在梦里死了吧。我太烂了
0	0	0	0	0	1	0	0	0	0	0	0	失踪了也没人会找
0	0	0	0	0	0	0	0	0	1	0	0	最近怀疑人生的时候越来越多,几乎每天都像是行尸走肉一样,之前还能没心没肺的假装自己很开心,现在连牵动一下嘴角都觉得累。根本找不到活着的意义,朋友说他活着为了赚钱,我活着为了什么?呼吸肮脏的空气?还是听别人不停的叨叨。活着好累。
0	0	0	0	0	0	0	0	0	1	0	0	我是懦夫吗 抑郁是不是我用来逃避的借口 懦夫这个词听起来真是差劲呢
0	0	0	0	0	0	0	0	0	1	0	0	已经失去了活着的意义,存在是种多余,怎样才能悄悄的消失在这个世界不连累任何人
0	0	0	0	0	0	0	0	0	0	1	0	我听见心里怨毒的说，都怪你还不都是你！ 我听见嘴上温和的说，没事，谢谢
0	0	0	0	0	0	0	0	0	1	0	0	有的时候我真想说你失败说你垃圾可是我又怕刺激到你
0	0	0	0	0	0	0	0	0	1	0	0	我没有用没有用
0	0	0	0	0	0	0	0	0	1	0	0	社交对我来说依然很难 我也自己去医院看小病;;破天荒的自己主动出去面对面找工作;;可生活总是不如你所愿;;依旧很难 依旧时不时的低落 烦躁;;不能再去打扰别人了
0	0	0	0	0	1	0	0	0	0	0	0	没有任何动力 看不到任何希望
0	0	0	0	0	0	0	0	0	1	0	0	以前还觉得自己有一丝灵气，现在是满满的死气沉沉
0	0	0	0	0	0	0	0	0	0	1	0	反正都是我的问题呀,谁都是好的就我一个人整天传递消极信息板着一张脸不笑,我现在不说话了呀,我闭嘴了呀,我累了呀,你们依旧是我的好朋友呀,可我不再是我了呀
0	0	0	0	0	0	0	0	0	1	0	0	好累呀,走不下去了。自己真没用,别人都在努力着,我却只能停在这里。我想走的远远的,到一个没有人认识的地方去
1	0	0	0	0	0	0	0	0	0	0	0	我不是一个完美的人,我应该死掉的
0	0	0	0	0	0	1	0	0	0	0	0	别人都在努力生活啊,她们都比我强
0	0	0	0	0	1	0	0	0	1	0	0	我从来都没有地方说,我无论何时都无法坦然面对这现在的种种,永远都让我感到窘迫,我上辈子一定是个罪人所以这辈子我才这么备受诅咒,连死亡都没法被我选择被我拥有。我被钉在枷锁上,每天都有声音在提醒我,你活该经历这一切,我没了梦想没了热爱,就是一具在赎罪的行尸走肉,可是为什么为什么该是我
0	0	0	0	0	0	0	0	1	0	0	0	我想通了,为什么不能拥有美好,那是因为我不配,我就应该阴沟的旮旯里发烂发臭
0	0	0	0	0	0	0	0	0	1	0	0	很难过 饭 我发现我是一个很糟糕的女孩 偶尔也希望上天能在健康方面宠幸一下我;;那我会心怀感恩的活着的
0	0	0	0	0	1	0	0	0	0	0	0	永远都是不被需要的
0	0	0	0	0	0	0	0	0	1	0	0	又是哪个猪蹄子啊？想归想但是这个时间你不睡觉伤身体啊喂，快给我睡觉(ﾉ｀⊿´)ﾉ
0	0	0	0	0	0	0	0	0	1	0	0	家里好糟糕 我也很糟糕 爱情也很绝望 这几年我的压力啊 真的好大啊 他在就好了 可他再也回不来了
0	0	0	0	0	1	0	0	0	1	0	0	人与人之间的差距大得让人绝望 我再也不可能追平他们了 我失败了 我是一个彻头彻尾的失败者 我这样的人该下十八层地狱的
0	0	0	0	0	0	0	0	0	1	0	0	我太差劲了;;别人给一点温暖;;我巴不得把我所有的好都给他
0	0	0	0	0	0	0	0	0	1	0	0	我感觉我就是个神经病而已 我反正也不会自杀的 要毁灭就一起
0	0	0	0	0	1	0	0	0	0	0	0	我好像 再也不会好了 如果可以 我想回到从前 哪怕用我一生去换一瞬间
0	0	0	0	0	0	0	0	0	1	0	0	我好懦弱。
0	0	0	0	0	1	0	0	0	0	0	0	好累啊 我不会变好了
0	0	0	0	0	1	0	0	0	0	0	0	不会好了 不会
0	0	0	0	0	0	1	0	0	0	0	0	卑从心中起 万般不如人
0	0	0	0	0	0	0	0	0	1	0	0	我不配啊,我这么脏,这么脏,这么不堪的人,别对我这么好啊
0	0	0	0	0	0	0	0	0	1	0	0	我觉得挺好的,生活很有趣,是我无趣,但也还好,,我喜欢事物(打游戏
0	0	0	0	0	0	0	0	1	0	0	0	那天我突然去世了不用觉得惊讶;;我本来就不应该存在这世界上的
0	0	0	0	0	0	0	0	0	1	0	0	我好像过的很好好像又过的不太好,可能是我太敏感了,因为我觉得我太孤独了
0	0	1	0	0	1	0	0	0	0	0	0	你全身而退，我满盘皆输。高健，你赢了呀，可我怎么办呢？我活着真的一点意义都没有了。
0	0	0	0	0	0	0	0	0	1	0	0	懦弱胆小
0	0	1	0	0	0	1	0	0	0	0	0	做什么事都觉得做的不好，即使在别人看来已经很好了，就是苛责自己，就是对自己高要求，就是觉得自己不好，朋友没有人了解抑郁，他们真的觉得是我想太多了，可我真的很难过呀，真的想让自己死了算了
0	0	0	0	0	0	0	0	0	1	0	0	超级超级想转学 辣鸡学校果然是辣鸡学校
0	0	1	0	0	0	0	0	0	0	0	0	想要做个简简单单的人,简简单单的做事,为什么遇到的都是些一点也不简单的人和事……怎么就这么难呢?这个世界对我一点也不友好,一点也不……
